model,attack,level_2,t_list,Clean_acc,Attacked_acc,Defended_acc
dgcnn,add,34053,"[5, 0, 50, 65, 55]",0.9286871961102108,0.63290113452188,0.8375202593192869
dgcnn,add,33870,"[5, 0, 60, 45, 10]",0.9286871961102108,0.63290113452188,0.8375202593192869
dgcnn,cw,72553,"[5, 5, 10, 60, 60]",0.9286871961102108,0.002836304700162,0.8614262560777958
dgcnn,cw,71171,"[5, 0, 30, 10, 40]",0.9286871961102108,0.002836304700162,0.8594003241491086
dgcnn,cw,71994,"[5, 0, 5, 5, 45]",0.9286871961102108,0.002836304700162,0.8561588330632091
dgcnn,cw,72226,"[5, 5, 50, 20, 70]",0.9286871961102108,0.002836304700162,0.8557536466774717
dgcnn,cw,162,"[10, 0, 0, 0, 0]",0.9286871961102108,0.002836304700162,0.8553484602917342
dgcnn,cw,71037,"[5, 15, 20, 5, 25]",0.9286871961102108,0.002836304700162,0.8541329011345219
dgcnn,cw,161,"[5, 0, 0, 0, 0]",0.9286871961102108,0.002836304700162,0.853322528363047
dgcnn,cw,71502,"[10, 0, 35, 50, 40]",0.9286871961102108,0.002836304700162,0.8517017828200972
dgcnn,cw,72147,"[5, 0, 25, 75, 60]",0.9286871961102108,0.002836304700162,0.8512965964343598
dgcnn,cw,72201,"[5, 10, 15, 70, 5]",0.9286871961102108,0.002836304700162,0.8512965964343598
dgcnn,drop,58931,"[5, 0, 30, 10, 40]",0.9286871961102108,0.7220421393841167,0.7504051863857374
dgcnn,drop,59413,"[100, 5, 35, 10, 5]",0.9286871961102108,0.7220421393841167,0.7495948136142626
dgcnn,drop,60053,"[5, 5, 35, 10, 50]",0.9286871961102108,0.7220421393841167,0.7487844408427877
dgcnn,drop,60349,"[5, 0, 5, 5, 45]",0.9286871961102108,0.7220421393841167,0.7479740680713128
dgcnn,drop,59330,"[90, 0, 45, 20, 70]",0.9286871961102108,0.7220421393841167,0.7463533225283631
dgcnn,drop,281,"[5, 0, 0, 0, 0]",0.9286871961102108,0.7220421393841167,0.7459481361426256
dgcnn,drop,59913,"[100, 0, 20, 15, 65]",0.9286871961102108,0.7220421393841167,0.7455429497568882
dgcnn,drop,60539,"[10, 0, 40, 0, 55]",0.9286871961102108,0.7220421393841167,0.7451377633711507
dgcnn,drop,59374,"[75, 0, 0, 5, 50]",0.9286871961102108,0.7220421393841167,0.7451377633711507
dgcnn,drop,282,"[10, 0, 0, 0, 0]",0.9286871961102108,0.7220421393841167,0.7447325769854133
dgcnn,knn,402,"[10, 0, 0, 0, 0]",0.9286871961102108,0.0060777957860615,0.850486223662885
dgcnn,knn,86697,"[5, 5, 35, 10, 50]",0.9286871961102108,0.0060777957860615,0.8488654781199352
dgcnn,knn,86737,"[5, 0, 55, 40, 30]",0.9286871961102108,0.0060777957860615,0.8464343598055105
dgcnn,knn,85558,"[10, 0, 20, 40, 0]",0.9286871961102108,0.0060777957860615,0.8460291734197731
dgcnn,knn,84733,"[10, 5, 55, 25, 45]",0.9286871961102108,0.0060777957860615,0.8456239870340356
dgcnn,knn,85575,"[5, 0, 30, 10, 40]",0.9286871961102108,0.0060777957860615,0.8440032414910859
dgcnn,knn,85358,"[5, 15, 20, 5, 25]",0.9286871961102108,0.0060777957860615,0.8435980551053485
dgcnn,knn,86185,"[10, 0, 35, 50, 40]",0.9286871961102108,0.0060777957860615,0.8427876823338736
dgcnn,knn,85104,"[10, 5, 50, 40, 25]",0.9286871961102108,0.0060777957860615,0.8415721231766613
dgcnn,knn,85242,"[10, 0, 45, 25, 85]",0.9286871961102108,0.0060777957860615,0.8415721231766613
dgcnn,pgd,19648,"[10, 5, 45, 0, 70]",0.9286871961102108,0.0076985413290113,0.7605348460291734
dgcnn,pgd,17492,"[20, 10, 10, 45, 5]",0.9286871961102108,0.0076985413290113,0.7589141004862237
dgcnn,pgd,17149,"[35, 5, 40, 40, 0]",0.9286871961102108,0.0076985413290113,0.7576985413290114
dgcnn,pgd,19473,"[20, 0, 15, 15, 45]",0.9286871961102108,0.0076985413290113,0.7572933549432739
dgcnn,pgd,18026,"[15, 10, 30, 5, 55]",0.9286871961102108,0.0076985413290113,0.7572933549432739
dgcnn,pgd,19433,"[10, 5, 40, 15, 70]",0.9286871961102108,0.0076985413290113,0.756482982171799
dgcnn,pgd,18067,"[15, 15, 50, 30, 0]",0.9286871961102108,0.0076985413290113,0.7560777957860616
dgcnn,pgd,17684,"[10, 0, 20, 40, 0]",0.9286871961102108,0.0076985413290113,0.7556726094003241
dgcnn,pgd,17692,"[50, 0, 40, 5, 60]",0.9286871961102108,0.0076985413290113,0.7544570502431118
dgcnn,pgd,19100,"[30, 5, 45, 20, 65]",0.9286871961102108,0.0076985413290113,0.7540518638573744
dgcnn,pgdl2,1546,"[15, 5, 50, 0, 25]",0.9286871961102108,0.0218800648298217,0.7937601296596435
dgcnn,pgdl2,3967,"[20, 0, 15, 15, 45]",0.9286871961102108,0.0218800648298217,0.7929497568881686
dgcnn,pgdl2,3803,"[10, 0, 40, 0, 55]",0.9286871961102108,0.0218800648298217,0.7917341977309562
dgcnn,pgdl2,4008,"[20, 15, 55, 10, 55]",0.9286871961102108,0.0218800648298217,0.7901134521880064
dgcnn,pgdl2,3927,"[10, 5, 40, 15, 70]",0.9286871961102108,0.0218800648298217,0.7901134521880064
dgcnn,pgdl2,2817,"[15, 10, 25, 25, 30]",0.9286871961102108,0.0218800648298217,0.7888978930307942
dgcnn,pgdl2,2811,"[10, 10, 50, 35, 40]",0.9286871961102108,0.0218800648298217,0.7884927066450568
dgcnn,pgdl2,2446,"[15, 20, 30, 35, 35]",0.9286871961102108,0.0218800648298217,0.7880875202593193
dgcnn,pgdl2,3084,"[15, 5, 50, 10, 60]",0.9286871961102108,0.0218800648298217,0.7880875202593193
dgcnn,pgdl2,2561,"[15, 15, 50, 30, 0]",0.9286871961102108,0.0218800648298217,0.7872771474878444
pct,add,36808,"[5, 30, 35, 15, 85]",0.9294975688816856,0.6308752025931929,0.8594003241491086
pct,add,38070,"[5, 15, 90, 15, 55]",0.9294975688816856,0.6308752025931929,0.8557536466774717
pct,add,35094,"[5, 10, 60, 35, 10]",0.9294975688816856,0.6308752025931929,0.8549432739059968
pct,add,36336,"[5, 20, 60, 50, 60]",0.9294975688816856,0.6308752025931929,0.8541329011345219
pct,add,36427,"[5, 15, 65, 20, 95]",0.9294975688816856,0.6308752025931929,0.853322528363047
pct,add,36210,"[5, 25, 80, 60, 35]",0.9294975688816856,0.6308752025931929,0.8529173419773096
